id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,city,UCity,highway,UHighway,co2,feScore,ghgScore,efficiency_value,pv_value
39713,Acura,RLX,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S10),Premium Gasoline,6,3.5,19.8767,25.1,29.1471,41.6,383,5,5,pv2,0
39714,Acura,RLX Hybrid,2018-01-01,Midsize Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.5,28.0,38.3,29.2106,41.7,316,6,6,pv2,0
39715,Jaguar,XF AWD (296 Hp),2018-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,22.2521,28.3742,30.9153,44.4025,349,5,5,pv2,0
39716,Kia,Stinger AWD,2018-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.3,18.6679,23.4473,25.3255,35.6661,420,4,4,pv2,0
39717,Kia,Stinger RWD,2018-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.3,18.8168,23.6499,25.217,35.5,420,4,4,pv2,0
39718,Kia,Stinger AWD,2018-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,21.2505,27.0,28.9563,41.3,368,5,5,pv2,0
39719,Kia,Stinger RWD,2018-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,21.715,27.6477,29.0797,41.494,365,5,5,pv2,0
39720,Jaguar,XJ,2018-01-01,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,14.8943,18.4,22.9126,32.0,503,3,3,pv2,0
39721,Jaguar,XJL,2018-01-01,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,14.8943,18.4,22.9126,32.0,503,3,3,pv2,0
39722,Jaguar,XJ,2018-01-01,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,18.2647,22.9,27.0344,38.3,416,4,4,pv2,0
39723,Jaguar,XJ AWD,2018-01-01,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,16.779,20.9,26.0636,36.8,444,4,4,pv2,0
39724,Jaguar,XJL AWD,2018-01-01,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,16.779,20.9,25.1517,35.4,450,4,4,pv2,0
39725,Jaguar,XJL,2018-01-01,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,18.117,22.7,26.8407,38.0,418,4,4,pv2,0
39745,Jaguar,XE (296 Hp),2018-01-01,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,23.6674,30.4031,31.604,45.4998,333,6,6,pv2,0
39746,Mercedes-Benz,Maybach S650,2018-01-01,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,12,6.0,12.7962,16.1,21.1675,27.7,572,2,2,pv2,0
39747,Mercedes-Benz,AMG S65,2018-01-01,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,12,6.0,12.6163,15.5,21.6222,28.4,574,2,2,pv2,0
39751,Honda,Accord 2.0T Sport/Touring,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S10),Regular Gasoline,4,2.0,22.0,28.8,31.8536,45.9,345,5,5,pv2,0
39752,Toyota,Prius,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,53.9536,76.1014,50.0304,71.5862,170,10,10,pv2,0
39753,Toyota,Prius Eco,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,57.8088,83.5598,53.3226,77.7618,158,10,10,pv2,0
39754,Honda,Accord,2018-01-01,Large Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,22.0382,28.1,32.165,46.4,344,5,5,pv2,0
39755,Honda,Accord,2018-01-01,Large Cars,Front-Wheel Drive,Automatic (S10),Regular Gasoline,4,2.0,22.962,29.4,34.0,50.2,330,6,6,pv2,0
39756,Kia,K900,2018-01-01,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,14.8479,18.339,22.6577,31.6162,512,3,3,pv2,0
39757,Kia,K900,2018-01-01,Large Cars,Rear-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.8,17.0031,21.2,25.3476,35.7,448,4,4,pv2,0
39758,Kia,Cadenza,2018-01-01,Large Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.3,20.3289,25.7228,27.5829,39.1521,383,5,5,pv2,0
39767,Cadillac,CT6 Plug-In,2018-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (variable gear ratios),Premium Gasoline,4,2.0,23.2,31.7,29.0,39.8,144,9,10,pv2,0
39768,Hyundai,Ioniq Plug-in Hybrid,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,1.6,52.9498,71.6,51.5769,72.3,75,10,10,pv2,0
39782,Honda,Clarity Plug-in Hybrid,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,44.0,62.2,40.0,61.8,57,10,10,pv2,0
39783,Kia,Optima Plug-in Hybrid,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.0,37.8532,54.2,42.8521,60.4,97,10,10,pv2,0
39789,Ford,Fiesta FWD,2018-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (AM-S6),Regular Gasoline,4,1.6,27.0,36.1,36.8746,54.1,286,7,7,pv2,0
39790,Ford,Fiesta FWD,2018-01-01,Subcompact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.6,27.3743,35.7619,34.9655,50.9473,293,7,7,pv2,0
39791,Ford,Fiesta ST FWD,2018-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,26.0325,33.8,33.2185,48.1,308,6,6,pv2,0
39792,Subaru,WRX STI Type RA,2018-01-01,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.5,16.4046,20.4,21.6461,30.1,477,3,3,pv2,0
39813,Toyota,86,2018-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,23.808000000000003,30.6,32.2893,46.6,328,6,6,pv2,77
39814,Toyota,86,2018-01-01,Minicompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,20.8906,26.5,28.3824,40.4,373,5,5,pv2,77
39815,Lexus,RC F,2018-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,16.0,20.7,25.0,34.8,465,3,3,pv2,79
39816,Lexus,RC 300,2018-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,22.1809,28.3,32.1028,46.3,345,5,5,pv2,84
39817,Lexus,RC 300 AWD,2018-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,18.0,24.0125,24.0,36.2,422,4,4,pv2,84
39818,Lexus,RC 350,2018-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.5,19.8039,25.0,27.9986,39.8,388,5,5,pv2,84
39819,Lexus,RC 350 AWD,2018-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,18.0,24.0125,24.0,36.2,422,4,4,pv2,84
39820,BMW,540d xDrive,2018-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Diesel,6,3.0,25.9806,33.7245,36.4503,53.3955,341,7,5,pv2,0
39821,BMW,M5,2018-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.4,14.705,18.1512,20.9265,29.0277,521,3,3,pv2,0
39822,Kia,Optima S,2018-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,22.7666,29.1241,32.4681,46.8878,340,5,5,pv2,0
39832,Volkswagen,Golf,2018-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,24.4816,30.3056,32.7773,46.6913,320,6,6,pv2,0
39834,BMW,i3 (94Ah) with Range Extender,2018-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (A1),Premium Gasoline,2,0.6,35.8077,48.6702,33.0983,47.1695,29,10,10,pv2,0
39835,BMW,i3s (94Ah) with Range Extender,2018-01-01,Subcompact Cars,Automatic (A1),Automatic (A1),Premium Gasoline,2,0.6,35.8077,48.6702,33.0983,47.1695,29,10,10,pv2,0
39844,Jaguar,XF (296 Hp),2018-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,23.4563,30.0943,31.4791,45.2753,335,5,5,pv2,0
39845,Mazda,6,2018-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.5,24.0885,31.0,33.0,48.6,328,6,6,pv2,0
39846,Mazda,6,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,26.0089,33.7657,34.9158,50.8657,302,6,6,pv2,0
39847,Mazda,6,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,23.4563,30.1,31.2288,44.9,335,5,5,pv2,0
39853,Mercedes-Benz,C350e,2018-01-01,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,4,2.0,28.5,37.4,32.2,46.5,215,8,9,pv2,0
39856,Volkswagen,Golf,2018-01-01,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.8,25.2861,31.3,33.9494,48.6,309,6,6,pv2,0
39865,BMW,X2 xDrive28i,2018-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,21.4659,27.3,30.5383,43.8,357,5,5,pv2,0
39866,Lexus,LS 500h,2018-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (AV-S10),Premium Gasoline,6,3.5,25.0325,33.7893,33.2414,46.5,314,6,6,pv2,99
39867,Lexus,LS 500h AWD,2018-01-01,Midsize Cars,All-Wheel Drive,Automatic (AV-S10),Premium Gasoline,6,3.5,22.9443,30.646,30.9804,41.799,340,5,5,pv2,99
39882,Toyota,Prius Prime,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,55.2206,78.8197,53.0,73.6525,78,10,10,pv2,0
39898,Hyundai,Sonata Hybrid,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.0,39.0,55.9,44.3066,64.0,217,9,9,pv2,0
39899,Hyundai,Sonata Hybrid SE,2018-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.0,40.0,56.0,46.0,64.0,212,9,9,pv2,0
39900,Lexus,LS 500,2018-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S10),Premium Gasoline,6,3.4,19.22,24.2,30.2863,43.4,387,5,5,pv2,99
39901,Lexus,LS 500 AWD,2018-01-01,Midsize Cars,All-Wheel Drive,Automatic (S10),Premium Gasoline,6,3.4,18.0431,22.6,27.0,39.3,417,4,4,pv2,99
32204,Nissan,GT-R,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (AM6),Premium Gasoline,6,3.8,16.4596,20.2988,22.5568,30.1798,471,4,4,pv4,0
32205,Volkswagen,CC,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,21.8706,26.977,31.0367,42.4936,349,6,6,pv4,0
32206,Volkswagen,CC,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.6,17.4935,21.2,26.5716,35.1,429,5,5,pv4,0
32207,Volkswagen,CC 4motion,2013-01-01,Compact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.6,16.9415,20.5,25.219,33.5,446,5,5,pv4,0
32208,Chevrolet,Malibu eAssist,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,24.7726,31.9796,35.534,51.8816,310,8,8,pv4,95
32209,Lexus,GS 350,2013-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,19.4325,24.1499,28.2234,38.5,393,6,6,pv4,99
32210,Lexus,GS 350 AWD,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,18.5752,23.5261,26.3573,36.2109,412,5,5,pv4,99
32214,Hyundai,Genesis Coupe,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,4,2.0,17.445999999999998,21.7946,26.6295,37.6731,432,5,5,pv4,0
32215,Hyundai,Genesis Coupe,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,20.6741,26.2,29.2741,41.8,375,6,6,pv4,0
32216,Hyundai,Genesis Coupe,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.8,16.4675,20.4839,24.5605,34.4972,461,4,4,pv4,0
32217,Hyundai,Genesis Coupe,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.8,18.1909,22.8,26.7761,37.9,420,5,5,pv4,0
32218,Volkswagen,CC,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,20.8232,25.7303,31.7255,43.9687,360,6,6,pv4,0
32219,Lincoln,MKS AWD,2013-01-01,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,18.0431,22.6,25.9987,36.7,424,5,5,pv4,105
32220,Lincoln,MKS AWD,2013-01-01,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,17.1523,21.4,25.0,35.6,446,5,5,pv4,105
32221,Lincoln,MKS FWD,2013-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,17.9906,22.529,26.5429,37.5393,422,5,5,pv4,105
32231,Mazda,6,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,17.7357,21.7,26.6826,34.6,463,5,5,pv4,102
32232,Ford,Taurus AWD,2013-01-01,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,18.117,22.7,25.5432,36.0,426,5,5,pv4,102
32233,Ford,Taurus AWD,2013-01-01,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,17.1523,21.4,25.0,35.6,446,5,5,pv4,102
32234,Ford,Taurus AWD FFV,2013-01-01,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,18.117,22.7,25.5432,36.0,426,5,5,pv4,102
32235,Ford,Taurus FWD,2013-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,19.3144,24.329,28.1465,40.0311,395,6,6,pv4,102
32244,Ford,Mustang,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.7,19.2053,24.1798,30.4395,43.6431,386,6,6,pv4,0
32245,Ford,Mustang,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.7,18.5595,23.3,28.574,40.7,403,5,5,pv4,0
32246,Ford,Mustang,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Regular Gasoline,8,5.0,17.5859,21.9829,24.9515,35.0939,438,5,5,pv4,0
32247,Ford,Mustang,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,8,5.0,15.5004,19.1995,25.2823,35.6,473,4,4,pv4,0
32248,Ford,Mustang Convertible,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.7,19.2257,24.2077,29.0745,41.4859,392,6,6,pv4,0
32249,Kia,Rio,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,28.0,38.7,36.0,56.5,291,8,8,pv4,88
32250,Kia,Rio,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,29.0,39.5,37.0,56.8,283,8,8,pv4,88
32251,Kia,Rio Eco,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,30.0,40.7278,36.0,56.955,279,8,8,pv4,88
32252,Hyundai,Elantra,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.8,28.0,37.8169,38.0,56.5,284,8,8,pv4,96
32253,Hyundai,Elantra,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,28.0,38.2,38.0,56.5,284,8,8,pv4,96
32254,Hyundai,Elantra Blue,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.8,28.0,38.6483,38.0,57.0799,285,8,8,pv4,96
32255,Hyundai,Elantra Coupe,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.8,27.0,35.9599,37.0,55.6829,294,8,8,pv4,0
32256,Hyundai,Elantra Coupe,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,28.0,38.0,38.0,56.6,285,8,8,pv4,0
32257,Mazda,6,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S5),Regular Gasoline,4,2.5,21.3496,27.1379,29.727,42.5144,363,6,6,pv4,102
32258,Mazda,6,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.5,21.1786,26.9,29.6545,42.4,367,6,6,pv4,102
32259,Ford,Taurus FWD FFV,2013-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,19.3144,24.329,28.1465,40.0311,396,6,6,pv4,102
32260,Porsche,Panamera GTS,2013-01-01,Large Cars,All-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.8,15.8782,19.7,23.3764,32.7,478,4,4,pv4,98
32308,Scion,FR-S,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,24.4382,31.5,32.9333,47.6385,320,7,7,pv4,0
32309,Scion,FR-S,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,21.5146,27.3679,29.723000000000003,42.5082,361,6,6,pv4,0
32310,Subaru,BRZ,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,24.4382,31.5,32.7237,47.3,321,7,7,pv4,0
32311,Subaru,BRZ,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,21.4659,27.3,29.2106,41.7,363,6,6,pv4,0
32312,Porsche,Panamera 4S,2013-01-01,Large Cars,All-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.8,16.2544,20.2,23.7068,33.2,468,4,4,pv4,98
32313,Porsche,Panamera S,2013-01-01,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.8,16.2544,20.2,23.7068,33.2,468,4,4,pv4,98
32339,Lexus,GS 450h,2013-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (AV-S6),Premium Gasoline,6,3.5,29.3141,39.661,34.1668,44.2662,283,8,8,pv4,99
32340,Hyundai,Sonata,2013-01-01,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,22.2521,28.4,32.8476,47.5,342,7,7,pv4,104
32341,Hyundai,Sonata,2013-01-01,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,23.554,30.2388,33.7731,49.0,327,7,7,pv4,104
32342,Hyundai,Sonata,2013-01-01,Large Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,23.5267,30.2,33.7116,48.9,328,7,7,pv4,104
32359,Bentley,Continental GTC,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,14.0639,17.4,23.9773,30.8,517,4,4,pv4,0
32360,Bentley,Continental GTC,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,12,6.0,11.2476,13.7,18.7327,24.6,646,2,2,pv4,0
32361,Bentley,Continental Supersports Convertible,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,12,6.0,11.5043,13.9,18.877,24.7,633,2,2,pv4,0
32362,Bentley,Continental GT,2013-01-01,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,15.0109,19.0,24.4645,33.5,488,4,4,pv4,0
32363,Bentley,Continental GT,2013-01-01,Compact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,12,6.0,11.5043,13.9,18.877,24.7,633,2,2,pv4,0
32364,Hyundai,Accent,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,28.0,38.2154,37.0,57.8957,285,8,8,pv4,90
32365,Hyundai,Accent,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,28.0,38.9,37.0,56.6,276,8,8,pv4,90
32366,Bentley,Continental Flying Spur,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,12,6.0,11.2476,13.7,18.7327,24.6,646,2,2,pv4,0
32375,Porsche,911 Carrera,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.4,18.8536,23.7,26.9699,38.2,409,5,5,pv4,0
32376,Porsche,911 Carrera,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.4,20.1673,25.5,27.8062,39.5,386,6,6,pv4,0
32377,Porsche,911 Carrera Cabriolet,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.4,19.0003,23.9,26.8407,38.0,406,5,5,pv4,0
32378,Porsche,911 Carrera Cabriolet,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.4,20.1673,25.5,27.8062,39.5,386,6,6,pv4,0
32379,Porsche,911 Carrera S,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.8,18.7066,23.5,26.9699,38.2,411,5,5,pv4,0
32380,Porsche,911 Carrera S,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.8,19.4394,24.5,26.7761,37.9,401,5,5,pv4,0
32381,Porsche,911 Carrera S Cabriolet,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.8,18.6331,23.4,26.3231,37.2,414,5,5,pv4,0
32382,Porsche,911 Carrera S Cabriolet,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.8,18.927,23.8,26.7761,37.9,407,5,5,pv4,0
32383,Porsche,911 Carrera 4,2013-01-01,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.4,19.0003,23.9,26.9699,38.2,406,5,5,pv4,0
32384,Porsche,911 Carrera 4,2013-01-01,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.4,19.9494,25.2,27.3565,38.8,391,6,6,pv4,0
32385,Porsche,911 Carrera 4 Cabriolet,2013-01-01,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.4,18.6331,23.4,25.9987,36.7,416,5,5,pv4,0
32386,Porsche,911 Carrera 4 Cabriolet,2013-01-01,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.4,19.5853,24.7,26.6469,37.7,399,5,5,pv4,0
32387,Porsche,911 Carrera 4S,2013-01-01,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.8,18.4122,23.1,26.0636,36.8,419,5,5,pv4,0
32388,Porsche,911 Carrera 4S,2013-01-01,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.8,19.1468,24.1,25.9987,36.7,408,5,5,pv4,0
32389,Porsche,911 Carrera 4S Cabriolet,2013-01-01,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.8,18.1909,22.8,25.6084,36.1,424,5,5,pv4,0
32390,Porsche,911 Carrera 4S Cabriolet,2013-01-01,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.8,18.5595,23.3,25.8037,36.4,419,5,5,pv4,0
32391,Ford,Mustang,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,5.8,15.1496,18.7363,23.7783,33.3083,490,4,4,pv4,0
32392,Chevrolet,Camaro,2013-01-01,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.2,14.2081,17.5,19.0116,26.2,554,3,3,pv4,0
32393,Chevrolet,Camaro,2013-01-01,Compact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,6.2,11.7417,14.3089,17.7734,24.391,641,2,2,pv4,0
32394,Chevrolet,Camaro,2013-01-01,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,8,6.2,15.7648,19.5496,23.7213,33.222,478,4,4,pv4,0
32395,Chevrolet,Camaro,2013-01-01,Compact Cars,Rear-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.6,18.6331,23.4,29.3376,41.9,399,5,5,pv4,0
32396,Chevrolet,Camaro,2013-01-01,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.6,16.8538,21.0,27.4851,39.0,436,5,5,pv4,0
32397,Chevrolet,Camaro,2013-01-01,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,8,6.2,15.5432,19.2561,24.0791,33.7648,480,4,4,pv4,0
32398,Audi,A8,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,17.8058,22.5575,27.5484,37.3745,418,5,5,pv4,100
32399,Buick,Regal eAssist,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,24.7726,31.9796,36.0,51.8816,312,8,8,pv4,98
32400,Buick,LaCrosse eAssist,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,24.7726,31.9796,36.0,51.8816,312,8,8,pv4,100
32401,Cadillac,CTS,2013-01-01,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.2,14.2081,17.5,19.0116,26.2,554,3,3,pv4,99
32402,Cadillac,CTS,2013-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,8,6.2,11.7417,14.3089,17.7734,24.391,641,2,2,pv4,99
32403,Dodge,Dart,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,1.4,26.9575,35.1499,38.1314,56.1993,285,8,8,pv4,0
32404,Dodge,Dart,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,24.891,32.1499,35.2717,51.45,309,8,8,pv4,0
32405,Infiniti,M37x,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,17.5243,21.9,23.8388,33.4,447,5,5,pv4,104
